0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.24863060509053322,-0.4409589171925502,0.27021379286024866,-1.1474286421641724,0.17797051065273542,-0.7344164510630689,-0.6441175010595599,0.417264989668449,-0.28926114954337195,-0.9344306025748138,-0.7448583315264893,-0.7631729306747332,-0.08356739773659261,-1.90627498867904,0.12305684261429505,-0.8741664751113402,0.09210914982018785,0.09149319877145655,-0.18672785236351316,0.16225716099396353
0.14782907803313095,-0.9641745796473814,-0.3861927278656628,-0.9697866843354779,-0.613048206766431,0.3521073966413526,-0.6269199490222452,0.26580967019184476,-0.5335409579295728,-1.349364267,0.07921779545959547,0.5475250940757662,-0.688054788277956,-0.5545038998515031,-1.479402105,0.12054212965815564,0.1060205801747728,0.16842497873298012,0.5137924491870217,0.05061801666899573
0.46473368175621366,-1.1324884163570956,-0.17033423509999301,0.36590060239314365,0.12560521071495828,-1.6966642773979712,-1.770391234,-0.07238808903546365,0.2575054707904344,-0.08019094261421301,0.11918672953032491,0.06315055120288045,-0.7897944829162468,-0.338294916,0.20157354272070846,-0.8581635942602356,0.40568404050486007,-0.5518669288332578,-0.053603339207044486,-0.3324480909565763
-0.06395281082441037,0.08761351855968942,0.42196232007349116,-0.4305866264106099,0.5690661657916254,-1.3795650103511783,-0.32827648016406796,-0.6774306418092702,-0.18986787321328288,0.2015277373861044,-0.06042907283875341,-0.5723546249491402,-0.21166541943273876,-0.5227585069543004,-0.497195574,0.11617686956054371,-1.175821472,-0.24975789050696784,0.40557582432875955,-0.08756545953907008
0.36174755818553395,-0.37792813684982635,0.1630337949488658,0.5948489669332792,0.34691284776670117,0.042678448803814814,-0.467045178,-0.697953053,-0.9498110160358855,0.29704097392173406,-0.7957195725622092,-0.9891547307779064,-0.5064288868500245,-1.6397637714630569,-1.2924194,0.8233570017801429,-0.5989306894407594,0.15750248037193754,-1.044155645022368,-0.03757885140017309
-0.11369780976144146,-1.9076978702141951,0.5400650709240853,-0.6087062597879975,0.10586013922852221,-1.0729890159732876,-0.979325798,-1.3501140385636923,-0.9555021984139507,-2.420786200988582,0.1570998492522574,-0.9485856631220181,-0.591106618845973,-0.8473387513503214,-1.4166137151328932,-0.7960221348063369,-0.8539308178038683,-0.0689254186484344,-1.5556848915428712,-0.20993386476576548
0.7790865719451016,-0.9774852881482098,-0.0512234336230706,-0.8875326236998684,0.3726522090070881,0.16586235,-0.6791865087354293,1.3392967902716717,0.6838870298777278,-0.876596462,0.5318408215539193,0.2044962022468245,0.49565090579829213,-1.142180230865824,-0.987966253,0.03915835833279382,-1.6390224759168341,0.16060521300716196,0.2972533832617397,-0.14160777355641285
1.3227154606950278,0.4138846015252529,-0.6087204974471011,-0.11516715077849353,-0.5525334889525804,-0.437238996,-0.776554669,-0.5691901564498082,-1.062735316,0.6576346120235406,0.07401243506366965,0.44190863750560755,-1.3910890398580578,-0.9518206663542215,0.001721523200925062,-0.45569907470512555,-0.5418165020701956,-0.010787291740547605,1.7917966846154842,0.2744953564333288
-0.33558023682345717,-0.21254614843327987,-0.2771441113353533,-1.7804846671270222,-0.16638528594239954,-0.7129568321096116,-0.3137758891275908,-1.7647806316180465,-0.5135549187499983,-1.7539404031443628,0.018746321451673313,-0.494636883331053,-1.091582058465455,-0.6050646569263189,-0.19684564878087185,-2.1769074990487867,-1.2459488064020805,0.20290854007261375,-1.5139911648761486,-0.3400602557354442
-0.10548961763812821,-2.697458189595577,-0.033795889762782735,-1.1325667826560453,-0.18574268670834368,-0.5679940224444148,-0.5927915695235737,-0.47542475572537696,-0.3409146213928939,-1.6259459473076423,0.25404503651560584,-0.49978928282305046,-1.8226370532800733,-0.23986095227476809,-1.3510719562614089,-1.2403791466069536,-0.7128878300833187,0.40860743484738216,-0.5166183642322337,0.2601226935541556
0.685046009388851,1.00744572,1.5433899942262823,-0.09406796,-1.3077194671255215,0.011795472,-0.577661111,-1.668842642,0.986049666,-2.99581955,-1.0029466510269491,0.980975402,-0.944469918,-1.452690045,2.725796892,2.181245912,1.464090235,0.7660805576715947,0.627690859,-0.3610838147102967
-0.16451567093281153,-0.05113097684704583,-0.41390608667170237,-1.2034516969989082,0.30081676273187063,-0.7321836278393022,0.97321345,-1.7412930810509684,0.214358571,1.9826487856535508,-0.31530915555907235,-1.55086091,-0.6078984205243305,-0.33064217787286904,-2.056768864,0.3812106963336137,0.5570244928499624,-0.2369479194979714,-0.1871531285711734,0.5777940380215716
-0.3817676404919975,-0.6926359398385119,-0.2729076406776505,-0.9718439665355739,-0.10769198969606927,0.021431417436876883,0.3686858731121529,-1.801352566,-2.755579071,0.4860313903042073,-0.1043148622509117,-0.605438767,-1.5330895769929447,0.19803977582314275,-2.087690146,-0.5895818171272876,-0.16029535037605358,0.45428386792507447,-0.26916496497637155,-0.39626205029850936
0.41950410422320533,1.914931267426023,-0.9612278254881402,-1.302250565,0.5230867799802668,-2.012584898,-0.699715236,0.991589549,-0.214089214,-0.48821501115587007,-0.09820932112768983,0.07444578204898693,1.685349246,-0.351174608,1.573591969,-0.36456988715153404,1.21589409,1.5421551951513182,1.7638404749107546,0.770915843245115
